t,solar,wind
7079,0,0.239
7080,0,0.229
7081,0,0.208
7082,0,0.187
7083,0,0.18
7084,0.126,0.189
7085,0.497,0.118
7086,0.666,0.117
7087,0.733,0.149
7088,0.764,0.112
7089,0.777,0.113
7090,0.779,0.136
7091,0.77,0.151
7092,0.745,0.154
7093,0.688,0.132
7094,0.561,0.07
7095,0.026,0.042
7096,0,0.07
7097,0,0.149
7098,0,0.225
7099,0,0.224
7100,0,0.204
7101,0,0.176
7102,0,0.138
7103,0,0.098
7104,0,0.054
7105,0,0.024
7106,0,0.015
7107,0,0.021
7108,0.089,0.058
7109,0.452,0.094
7110,0.647,0.117
7111,0.726,0.158
7112,0.767,0.175
7113,0.787,0.228
7114,0.794,0.411
7115,0.787,0.699
7116,0.733,0.87
7117,0.55,0.95
7118,0.193,0.977
7119,0.014,0.98
7120,0,0.976
7121,0,0.978
7122,0,0.976
7123,0,0.966
7124,0,0.942
7125,0,0.91
7126,0,0.86
7127,0,0.782
7128,0,0.741
7129,0,0.735
7130,0,0.719
7131,0,0.716
7132,0.196,0.715
7133,0.55,0.832
7134,0.737,0.898
7135,0.817,0.879
7136,0.855,0.837
7137,0.87,0.797
7138,0.877,0.767
7139,0.876,0.732
7140,0.86,0.67
7141,0.821,0.598
7142,0.737,0.496
7143,0.058,0.404
7144,0,0.359
7145,0,0.299
7146,0,0.281
7147,0,0.292
7148,0,0.32
7149,0,0.343
7150,0,0.374
7151,0,0.419
7152,0,0.47
7153,0,0.519
7154,0,0.57
7155,0,0.631
7156,0.219,0.682
7157,0.564,0.475
7158,0.726,0.392
7159,0.789,0.364
7160,0.82,0.265
7161,0.832,0.221
7162,0.835,0.204
7163,0.83,0.209
7164,0.81,0.231
7165,0.771,0.254
7166,0.693,0.254
7167,0.046,0.287
7168,0,0.32
7169,0,0.355
7170,0,0.399
7171,0,0.435
7172,0,0.479
7173,0,0.547
7174,0,0.636
7175,0,0.712
7176,0,0.751
7177,0,0.758
7178,0,0.749
7179,0,0.734
7180,0.173,0.713
7181,0.512,0.474
7182,0.682,0.163
7183,0.745,0.162
7184,0.772,0.065
7185,0.785,0.048
7186,0.789,0.064
7187,0.784,0.086
7188,0.76,0.101
7189,0.709,0.119
7190,0.597,0.131
7191,0.028,0.146
7192,0,0.17
7193,0,0.241
7194,0,0.319
7195,0,0.324
7196,0,0.251
7197,0,0.159
7198,0,0.098
7199,0,0.125
7200,0,0.162
7201,0,0.145
7202,0,0.113
7203,0,0.082
7204,0.107,0.049
7205,0.457,0.015
7206,0.659,0.003
7207,0.734,0.008
7208,0.768,0.05
7209,0.78,0.112
7210,0.77,0.185
7211,0.7,0.232
7212,0.688,0.171
7213,0.71,0.067
7214,0.606,0.008
7215,0.026,0.029
7216,0,0.227
7217,0,0.481
7218,0,0.574
7219,0,0.598
7220,0,0.507
7221,0,0.402
7222,0,0.323
7223,0,0.284
7224,0,0.201
7225,0,0.136
7226,0,0.091
7227,0,0.066
7228,0.008,0.046
7229,0.114,0.023
7230,0.357,0.01
7231,0.616,0.004
7232,0.701,0.003
7233,0.762,0.008
7234,0.765,0.02
7235,0.766,0.04
7236,0.738,0.075
7237,0.679,0.117
7238,0.554,0.104
7239,0.02,0.099
7240,0,0.139
7241,0,0.221
7242,0,0.307
7243,0,0.284
7244,0,0.137
7245,0,0.043
7246,0,0.011
7247,0,0.007
7248,0,0.033
7249,0,0.072
7250,0,0.1
7251,0,0.132
7252,0.026,0.162
7253,0.12,0.15
7254,0.224,0.124
7255,0.538,0.122
7256,0.761,0.149
7257,0.807,0.178
7258,0.739,0.219
7259,0.388,0.302
7260,0.337,0.411
7261,0.431,0.526
7262,0.47,0.668
7263,0.018,0.721
7264,0,0.705
7265,0,0.691
7266,0,0.672
7267,0,0.612
7268,0,0.507
7269,0,0.386
7270,0,0.282
7271,0,0.228
7272,0,0.161
7273,0,0.083
7274,0,0.033
7275,0,0.013
7276,0.067,0.005
7277,0.35,0.001
7278,0.598,0
7279,0.704,0
7280,0.77,0
7281,0.802,0.001
7282,0.816,0.004
7283,0.809,0.007
7284,0.781,0.006
7285,0.675,0.007
7286,0.497,0.019
7287,0.027,0.103
7288,0,0.229
7289,0,0.312
7290,0,0.336
7291,0,0.31
7292,0,0.244
7293,0,0.185
7294,0,0.161
7295,0,0.177
7296,0,0.18
7297,0,0.177
7298,0,0.174
7299,0,0.169
7300,0.105,0.16
7301,0.46,0.078
7302,0.66,0.052
7303,0.74,0.082
7304,0.742,0.078
7305,0.687,0.076
7306,0.623,0.085
7307,0.543,0.105
7308,0.44,0.114
7309,0.437,0.084
7310,0.441,0.027
7311,0.039,0.011
7312,0,0.019
7313,0,0.047
7314,0,0.087
7315,0,0.141
7316,0,0.291
7317,0,0.555
7318,0,0.621
7319,0,0.606
7320,0,0.58
7321,0,0.528
7322,0,0.478
7323,0,0.446
7324,0.085,0.421
7325,0.458,0.409
7326,0.681,0.383
7327,0.775,0.239
7328,0.818,0.145
7329,0.836,0.097
7330,0.84,0.065
7331,0.831,0.046
7332,0.804,0.042
7333,0.744,0.048
7334,0.619,0.069
7335,0.218,0.162
7336,0,0.239
7337,0,0.268
7338,0,0.27
7339,0,0.244
7340,0,0.174
7341,0,0.151
7342,0,0.236
7343,0,0.271
7344,0,0.263
7345,0,0.249
7346,0,0.208
7347,0,0.163
7348,0.052,0.114
7349,0.22,0.086
7350,0.388,0.082
7351,0.585,0.075
7352,0.653,0.075
7353,0.615,0.084
7354,0.393,0.112
7355,0.192,0.122
7356,0.133,0.075
7357,0.068,0.051
7358,0,0.084
7359,0,0.115
7360,0,0.142
7361,0,0.143
7362,0,0.153
7363,0,0.209
7364,0,0.3
7365,0,0.365
7366,0,0.422
7367,0,0.517
7368,0,0.58
7369,0,0.597
7370,0,0.598
7371,0,0.581
7372,0.078,0.397
7373,0.298,0.166
7374,0.459,0.257
7375,0.562,0.249
7376,0.556,0.293
7377,0.435,0.398
7378,0.372,0.486
7379,0.271,0.525
7380,0.088,0.506
7381,0.012,0.361
7382,0,0.214
7383,0,0.12
7384,0,0.098
7385,0,0.11
7386,0,0.13
7387,0,0.143
7388,0,0.141
7389,0,0.143
7390,0,0.13
7391,0,0.114
7392,0,0.105
7393,0,0.1
7394,0,0.1
7395,0.013,0.105
7396,0.184,0.052
7397,0.367,0.008
7398,0.521,0.001
7399,0.517,0
7400,0.488,0
7401,0.448,0.001
7402,0.411,0.005
7403,0.31,0.012
7404,0.168,0.044
7405,0.042,0.191
7406,0,0.424
7407,0,0.506
7408,0,0.496
7409,0,0.462
7410,0,0.429
7411,0,0.389
7412,0,0.322
7413,0,0.251
7414,0,0.18
7415,0,0.137
7416,0,0.123
7417,0,0.131
7418,0,0.158
7419,0,0.201
7420,0.075,0.189
7421,0.226,0.41
7422,0.378,0.553
7423,0.408,0.563
7424,0.424,0.533
7425,0.374,0.484
7426,0.23,0.432
7427,0.123,0.34
7428,0.057,0.253
7429,0.014,0.229
7430,0,0.203
7431,0,0.06
7432,0,0.045
7433,0,0.074
7434,0,0.124
7435,0,0.2
7436,0,0.256
7437,0,0.259
7438,0,0.239
7439,0,0.182
7440,0,0.137
7441,0,0.042
7442,0,0.008
7443,0,0.02
7444,0.113,0.054
7445,0.273,0.239
7446,0.286,0.572
7447,0.286,0.767
7448,0.244,0.839
7449,0.241,0.822
7450,0.236,0.749
7451,0.162,0.682
7452,0.083,0.649
7453,0.015,0.616
7454,0,0.576
7455,0,0.533
7456,0,0.492
7457,0,0.45
7458,0,0.389
7459,0,0.34
7460,0,0.314
7461,0,0.302
7462,0,0.284
7463,0,0.252
7464,0,0.208
7465,0,0.174
7466,0,0.141
7467,0,0.109
7468,0.036,0.088
7469,0.114,0.079
7470,0.203,0.069
7471,0.247,0.05
7472,0.319,0.022
7473,0.352,0.006
7474,0.296,0.002
7475,0.202,0
7476,0.091,0
7477,0.02,0.001
7478,0,0.018
7479,0,0.041
7480,0,0.045
7481,0,0.031
7482,0,0.016
7483,0,0.007
7484,0,0.004
7485,0,0.003
7486,0,0.002
7487,0,0.002
7488,0,0.004
7489,0,0.007
7490,0,0.013
7491,0.027,0.02
7492,0.29,0.009
7493,0.46,0
7494,0.633,0
7495,0.728,0.001
7496,0.762,0.003
7497,0.767,0.005
7498,0.771,0.004
7499,0.764,0.002
7500,0.708,0.002
7501,0.579,0.014
7502,0,0.112
7503,0,0.216
7504,0,0.248
7505,0,0.222
7506,0,0.169
7507,0,0.101
7508,0,0.046
7509,0,0.019
7510,0,0.007
7511,0,0.003
7512,0,0.009
7513,0,0.02
7514,0,0.044
7515,0.009,0.091
7516,0.258,0.113
7517,0.471,0.086
7518,0.592,0.168
7519,0.643,0.163
7520,0.616,0.15
7521,0.646,0.152
7522,0.612,0.164
7523,0.48,0.166
7524,0.252,0.137
7525,0.101,0.111
7526,0,0.102
7527,0,0.075
7528,0,0.054
7529,0,0.063
7530,0,0.071
7531,0,0.079
7532,0,0.089
7533,0,0.118
7534,0,0.186
7535,0,0.301
7536,0,0.439
7537,0,0.525
7538,0,0.565
7539,0,0.577
7540,0.014,0.506
7541,0.06,0.5
7542,0.154,0.745
7543,0.32,0.886
7544,0.33,0.926
7545,0.356,0.94
7546,0.382,0.943
7547,0.352,0.942
7548,0.233,0.938
7549,0.054,0.93
7550,0,0.914
7551,0,0.896
7552,0,0.885
7553,0,0.873
7554,0,0.857
7555,0,0.836
7556,0,0.804
7557,0,0.773
7558,0,0.733
7559,0,0.667
7560,0,0.585
7561,0,0.521
7562,0,0.451
7563,0.001,0.328
7564,0.107,0.236
7565,0.213,0.192
7566,0.411,0.129
7567,0.607,0.062
7568,0.682,0.022
7569,0.677,0.004
7570,0.6,0.001
7571,0.435,0
7572,0.211,0.001
7573,0.064,0.005
7574,0,0.023
7575,0,0.031
7576,0,0.026
7577,0,0.03
7578,0,0.037
7579,0,0.034
7580,0,0.046
7581,0,0.082
7582,0,0.107
7583,0,0.12
7584,0,0.127
7585,0,0.133
7586,0,0.152
7587,0,0.17
7588,0.022,0.184
7589,0.083,0.203
7590,0.164,0.245
7591,0.229,0.29
7592,0.283,0.319
7593,0.278,0.355
7594,0.25,0.376
7595,0.283,0.346
7596,0.269,0.276
7597,0.168,0.196
7598,0,0.183
7599,0,0.203
7600,0,0.215
7601,0,0.239
7602,0,0.263
7603,0,0.301
7604,0,0.348
7605,0,0.392
7606,0,0.413
7607,0,0.474
7608,0,0.547
7609,0,0.59
7610,0,0.595
7611,0.015,0.587
7612,0.296,0.556
7613,0.548,0.652
7614,0.736,0.677
7615,0.817,0.607
7616,0.845,0.547
7617,0.862,0.518
7618,0.861,0.506
7619,0.842,0.473
7620,0.79,0.423
7621,0.626,0.351
7622,0,0.342
7623,0,0.307
7624,0,0.253
7625,0,0.201
7626,0,0.151
7627,0,0.106
7628,0,0.073
7629,0,0.042
7630,0,0.019
7631,0,0.008
7632,0,0.004
7633,0,0.003
7634,0,0.003
7635,0.031,0.004
7636,0.513,0.005
7637,0.731,0.013
7638,0.812,0.018
7639,0.849,0.019
7640,0.865,0.024
7641,0.871,0.032
7642,0.869,0.038
7643,0.854,0.041
7644,0.814,0.044
7645,0.678,0.079
7646,0,0.184
7647,0,0.291
7648,0,0.37
7649,0,0.395
7650,0,0.326
7651,0,0.194
7652,0,0.101
7653,0,0.079
7654,0,0.104
7655,0,0.125
7656,0,0.137
7657,0,0.154
7658,0,0.162
7659,0,0.152
7660,0.077,0.141
7661,0.234,0.06
7662,0.372,0.033
7663,0.417,0.04
7664,0.417,0.052
7665,0.366,0.074
7666,0.338,0.097
7667,0.287,0.115
7668,0.18,0.101
7669,0.09,0.112
7670,0,0.142
7671,0,0.16
7672,0,0.179
7673,0,0.193
7674,0,0.193
7675,0,0.216
7676,0,0.295
7677,0,0.439
7678,0,0.593
7679,0,0.725
7680,0,0.811
7681,0,0.85
7682,0,0.902
7683,0.001,0.918
7684,0.233,0.887
7685,0.569,0.94
7686,0.714,0.93
7687,0.773,0.862
7688,0.804,0.737
7689,0.821,0.606
7690,0.807,0.507
7691,0.801,0.434
7692,0.763,0.346
7693,0.587,0.277
7694,0,0.233
7695,0,0.13
7696,0,0.041
7697,0,0.006
7698,0,0.001
7699,0,0.001
7700,0,0
7701,0,0.001
7702,0,0.005
7703,0,0.048
7704,0,0.174
7705,0,0.37
7706,0,0.543
7707,0.012,0.661
7708,0.451,0.645
7709,0.694,0.326
7710,0.773,0.335
7711,0.802,0.465
7712,0.815,0.433
7713,0.82,0.414
7714,0.816,0.389
7715,0.799,0.331
7716,0.754,0.226
7717,0.585,0.122
7718,0,0.065
7719,0,0.033
7720,0,0.026
7721,0,0.039
7722,0,0.06
7723,0,0.083
7724,0,0.099
7725,0,0.094
7726,0,0.089
7727,0,0.086
7728,0,0.076
7729,0,0.054
7730,0,0.033
7731,0,0.033
7732,0.078,0.048
7733,0.141,0.056
7734,0.322,0.048
7735,0.651,0.099
7736,0.761,0.155
7737,0.778,0.164
7738,0.679,0.149
7739,0.35,0.143
7740,0.143,0.161
7741,0.029,0.246
7742,0,0.323
7743,0,0.33
7744,0,0.254
7745,0,0.204
7746,0,0.191
7747,0,0.152
7748,0,0.141
7749,0,0.369
7750,0,0.625
7751,0,0.361
7752,0,0.114
7753,0,0.171
7754,0,0.218
7755,0,0.221
7756,0.144,0.17
7757,0.509,0.23
7758,0.686,0.349
7759,0.728,0.522
7760,0.722,0.655
7761,0.696,0.723
7762,0.461,0.749
7763,0.265,0.716
7764,0.256,0.56
7765,0.202,0.256
7766,0,0.075
7767,0,0.034
7768,0,0.061
7769,0,0.093
7770,0,0.147
7771,0,0.216
7772,0,0.268
7773,0,0.329
7774,0,0.413
7775,0,0.468
7776,0,0.482
7777,0,0.468
7778,0,0.439
7779,0.013,0.411
7780,0.478,0.319
7781,0.694,0.183
7782,0.766,0.5
7783,0.798,0.581
7784,0.812,0.547
7785,0.819,0.534
7786,0.815,0.567
7787,0.796,0.588
7788,0.746,0.503
7789,0.541,0.231
7790,0,0.067
7791,0,0.007
7792,0,0.002
7793,0,0.015
7794,0,0.096
7795,0,0.508
7796,0,0.746
7797,0,0.748
7798,0,0.725
7799,0,0.621
7800,0,0.461
7801,0,0.322
7802,0,0.166
7803,0,0.073
7804,0.302,0.02
7805,0.653,0.007
7806,0.763,0.011
7807,0.793,0.016
7808,0.813,0.02
7809,0.814,0.036
7810,0.818,0.068
7811,0.797,0.087
7812,0.743,0.075
7813,0.524,0.039
7814,0,0.013
7815,0,0.004
7816,0,0.003
7817,0,0.009
7818,0,0.023
7819,0,0.047
7820,0,0.086
7821,0,0.147
7822,0,0.221
7823,0,0.256
7824,0,0.246
7825,0,0.233
7826,0,0.231
7827,0.002,0.256
7828,0.354,0.223
7829,0.665,0.133
7830,0.769,0.131
7831,0.813,0.114
7832,0.833,0.121
7833,0.839,0.143
7834,0.832,0.169
7835,0.808,0.195
7836,0.77,0.201
7837,0.553,0.235
7838,0,0.333
7839,0,0.299
7840,0,0.174
7841,0,0.07
7842,0,0.018
7843,0,0.006
7844,0,0.002
7845,0,0.003
7846,0,0.031
7847,0,0.08
7848,0,0.119
7849,0,0.174
7850,0,0.208
7851,0,0.236
7852,0.155,0.264
7853,0.254,0.151
7854,0.365,0.201
7855,0.354,0.29
7856,0.442,0.355
7857,0.726,0.424
7858,0.763,0.474
7859,0.686,0.483
7860,0.514,0.401
7861,0.245,0.304
7862,0,0.336
7863,0,0.413
7864,0,0.525
7865,0,0.639
7866,0,0.706
7867,0,0.71
7868,0,0.725
7869,0,0.773
7870,0,0.801
7871,0,0.811
7872,0,0.834
7873,0,0.823
7874,0,0.792
7875,0,0.797
7876,0.135,0.764
7877,0.241,0.61
7878,0.414,0.675
7879,0.504,0.783
7880,0.454,0.821
7881,0.335,0.821
7882,0.195,0.774
7883,0.143,0.798
7884,0.049,0.89
7885,0.003,0.661
7886,0,0.419
7887,0,0.545
7888,0,0.65
7889,0,0.727
7890,0,0.801
7891,0,0.808
7892,0,0.771
7893,0,0.743
7894,0,0.776
7895,0,0.787
7896,0,0.776
7897,0,0.765
7898,0,0.801
7899,0,0.735
7900,0.027,0.634
7901,0.121,0.586
7902,0.196,0.816
7903,0.348,0.919
7904,0.586,0.954
7905,0.592,0.946
7906,0.64,0.933
7907,0.579,0.924
7908,0.254,0.899
7909,0.065,0.821
7910,0,0.789
7911,0,0.787
7912,0,0.725
7913,0,0.647
7914,0,0.596
7915,0,0.559
7916,0,0.513
7917,0,0.436
7918,0,0.341
7919,0,0.214
7920,0,0.155
7921,0,0.125
7922,0,0.13
7923,0,0.169
7924,0.037,0.268
7925,0.099,0.411
7926,0.18,0.421
7927,0.241,0.353
7928,0.193,0.28
7929,0.15,0.215
7930,0.115,0.166
7931,0.081,0.158
7932,0.05,0.196
7933,0.006,0.275
7934,0,0.358
7935,0,0.404
7936,0,0.448
7937,0,0.481
7938,0,0.428
7939,0,0.325
7940,0,0.275
7941,0,0.3
7942,0,0.34
7943,0,0.271
7944,0,0.208
7945,0,0.256
7946,0,0.211
7947,0,0.071
7948,0.075,0.055
7949,0.296,0.063
7950,0.202,0.072
7951,0.133,0.028
7952,0.137,0.088
7953,0.14,0.208
7954,0.12,0.224
7955,0.118,0.156
7956,0.123,0.07
7957,0.05,0.035
7958,0,0.089
7959,0,0.132
7960,0,0.171
7961,0,0.186
7962,0,0.162
7963,0,0.098
7964,0,0.04
7965,0,0.033
7966,0,0.048
7967,0,0.065
7968,0,0.053
7969,0,0.043
7970,0,0.033
7971,0,0.022
7972,0.127,0.018
7973,0.445,0.045
7974,0.689,0.209
7975,0.759,0.574
7976,0.774,0.863
7977,0.776,0.973
7978,0.761,0.991
7979,0.714,0.985
7980,0.574,0.991
7981,0.242,0.98
7982,0,0.963
7983,0,0.94
7984,0,0.864
7985,0,0.737
7986,0,0.659
7987,0,0.599
7988,0,0.537
7989,0,0.456
7990,0,0.374
7991,0,0.33
7992,0,0.342
7993,0,0.394
7994,0,0.458
7995,0.001,0.499
7996,0.474,0.385
7997,0.701,0.358
7998,0.777,0.598
7999,0.81,0.67
8000,0.822,0.679
8001,0.827,0.671
8002,0.822,0.72
8003,0.799,0.767
8004,0.741,0.785
8005,0.476,0.726
8006,0,0.691
8007,0,0.667
8008,0,0.605
8009,0,0.565
8010,0,0.568
8011,0,0.594
8012,0,0.596
8013,0,0.576
8014,0,0.531
8015,0,0.499
8016,0,0.504
8017,0,0.517
8018,0,0.507
8019,0,0.478
8020,0.506,0.326
8021,0.746,0.239
8022,0.829,0.102
8023,0.863,0.037
8024,0.875,0.015
8025,0.878,0.008
8026,0.871,0.007
8027,0.849,0.006
8028,0.794,0.003
8029,0.528,0.02
8030,0,0.124
8031,0,0.209
8032,0,0.23
8033,0,0.191
8034,0,0.162
8035,0,0.162
8036,0,0.161
8037,0,0.143
8038,0,0.109
8039,0,0.077
8040,0,0.052
8041,0,0.036
8042,0,0.027
8043,0,0.021
8044,0.328,0.014
8045,0.704,0.007
8046,0.764,0.035
8047,0.755,0.071
8048,0.788,0.08
8049,0.849,0.057
8050,0.853,0.035
8051,0.823,0.023
8052,0.754,0.017
8053,0.466,0.033
8054,0,0.085
8055,0,0.138
8056,0,0.139
8057,0,0.086
8058,0,0.03
8059,0,0.011
8060,0,0.069
8061,0,0.252
8062,0,0.493
8063,0,0.637
8064,0,0.693
8065,0,0.704
8066,0,0.709
8067,0,0.747
8068,0.476,0.689
8069,0.712,0.356
8070,0.787,0.458
8071,0.814,0.647
8072,0.822,0.68
8073,0.825,0.691
8074,0.819,0.678
8075,0.795,0.661
8076,0.732,0.604
8077,0.459,0.501
8078,0,0.496
8079,0,0.466
8080,0,0.401
8081,0,0.31
8082,0,0.24
8083,0,0.184
8084,0,0.131
8085,0,0.085
8086,0,0.043
8087,0,0.017
8088,0,0.006
8089,0,0.002
8090,0,0.002
8091,0,0.002
8092,0.201,0.009
8093,0.523,0.007
8094,0.588,0.008
8095,0.597,0.019
8096,0.597,0.028
8097,0.569,0.038
8098,0.551,0.034
8099,0.322,0.023
8100,0.127,0.013
8101,0.017,0.014
8102,0,0.021
8103,0,0.039
8104,0,0.059
8105,0,0.075
8106,0,0.091
8107,0,0.136
8108,0,0.235
8109,0,0.384
8110,0,0.517
8111,0,0.601
8112,0,0.632
8113,0,0.656
8114,0,0.685
8115,0,0.717
8116,0.323,0.658
8117,0.545,0.357
8118,0.557,0.318
8119,0.354,0.465
8120,0.289,0.478
8121,0.291,0.54
8122,0.259,0.601
8123,0.19,0.609
8124,0.109,0.538
8125,0.026,0.477
8126,0,0.456
8127,0,0.445
8128,0,0.469
8129,0,0.519
8130,0,0.587
8131,0,0.66
8132,0,0.698
8133,0,0.702
8134,0,0.694
8135,0,0.687
8136,0,0.667
8137,0,0.615
8138,0,0.549
8139,0,0.484
8140,0.457,0.309
8141,0.709,0.169
8142,0.796,0.1
8143,0.832,0.05
8144,0.844,0.019
8145,0.844,0.006
8146,0.834,0.002
8147,0.804,0.001
8148,0.731,0.008
8149,0.433,0.057
8150,0,0.181
8151,0,0.243
8152,0,0.232
8153,0,0.192
8154,0,0.146
8155,0,0.106
8156,0,0.076
8157,0,0.061
8158,0,0.055
8159,0,0.048
8160,0,0.037
8161,0,0.029
8162,0,0.023
8163,0,0.018
8164,0.314,0.007
8165,0.665,0.003
8166,0.752,0.035
8167,0.738,0.077
8168,0.726,0.06
8169,0.764,0.043
8170,0.617,0.028
8171,0.581,0.019
8172,0.494,0.01
8173,0.312,0.018
8174,0,0.087
8175,0,0.2
8176,0,0.284
8177,0,0.237
8178,0,0.134
8179,0,0.062
8180,0,0.065
8181,0,0.167
8182,0,0.356
8183,0,0.458
8184,0,0.481
8185,0,0.525
8186,0,0.611
8187,0,0.663
8188,0.307,0.62
8189,0.544,0.367
8190,0.628,0.34
8191,0.659,0.538
8192,0.685,0.516
8193,0.67,0.539
8194,0.621,0.58
8195,0.574,0.598
8196,0.542,0.577
8197,0.271,0.475
8198,0,0.421
8199,0,0.37
8200,0,0.352
8201,0,0.377
8202,0,0.411
8203,0,0.455
8204,0,0.483
8205,0,0.49
8206,0,0.491
8207,0,0.46
8208,0,0.428
8209,0,0.45
8210,0,0.475
8211,0,0.496
8212,0.162,0.412
8213,0.467,0.399
8214,0.599,0.377
8215,0.644,0.25
8216,0.647,0.183
8217,0.6,0.17
8218,0.485,0.172
8219,0.245,0.147
8220,0.065,0.164
8221,0.002,0.374
8222,0,0.528
8223,0,0.522
8224,0,0.464
8225,0,0.346
8226,0,0.201
8227,0,0.085
8228,0,0.041
8229,0,0.025
8230,0,0.022
8231,0,0.023
8232,0,0.028
8233,0,0.04
8234,0,0.063
8235,0,0.09
8236,0.065,0.088
8237,0.164,0.065
8238,0.251,0.05
8239,0.336,0.032
8240,0.347,0.015
8241,0.356,0.009
8242,0.383,0.008
8243,0.474,0.008
8244,0.462,0.007
8245,0.224,0.013
8246,0,0.049
8247,0,0.076
8248,0,0.08
8249,0,0.08
8250,0,0.087
8251,0,0.089
8252,0,0.067
8253,0,0.046
8254,0,0.037
8255,0,0.033
8256,0,0.028
8257,0,0.024
8258,0,0.022
8259,0,0.025
8260,0.147,0.025
8261,0.41,0.049
8262,0.711,0.083
8263,0.785,0.088
8264,0.843,0.108
8265,0.858,0.122
8266,0.844,0.141
8267,0.798,0.15
8268,0.699,0.145
8269,0.348,0.168
8270,0,0.34
8271,0,0.494
8272,0,0.506
8273,0,0.44
8274,0,0.367
8275,0,0.288
8276,0,0.284
8277,0,0.269
8278,0,0.247
8279,0,0.204
8280,0,0.175
8281,0,0.174
8282,0,0.183
8283,0,0.214
8284,0.465,0.221
8285,0.723,0.151
8286,0.806,0.277
8287,0.836,0.324
8288,0.844,0.294
8289,0.843,0.314
8290,0.831,0.364
8291,0.8,0.403
8292,0.724,0.34
8293,0.422,0.283
8294,0,0.33
8295,0,0.443
8296,0,0.578
8297,0,0.668
8298,0,0.725
8299,0,0.769
8300,0,0.793
8301,0,0.801
8302,0,0.797
8303,0,0.804
8304,0,0.811
8305,0,0.818
8306,0,0.825
8307,0,0.836
8308,0.467,0.79
8309,0.714,0.542
8310,0.789,0.443
8311,0.809,0.728
8312,0.817,0.731
8313,0.816,0.725
8314,0.804,0.751
8315,0.77,0.756
8316,0.688,0.696
8317,0.391,0.565
8318,0,0.528
8319,0,0.601
8320,0,0.669
8321,0,0.673
8322,0,0.667
8323,0,0.637
8324,0,0.606
8325,0,0.633
8326,0,0.663
8327,0,0.707
8328,0,0.751
8329,0,0.785
8330,0,0.813
8331,0,0.838
8332,0.483,0.812
8333,0.718,0.589
8334,0.789,0.518
8335,0.811,0.756
8336,0.813,0.779
8337,0.811,0.765
8338,0.8,0.732
8339,0.763,0.667
8340,0.68,0.525
8341,0.38,0.439
8342,0,0.386
8343,0,0.326
8344,0,0.297
8345,0,0.364
8346,0,0.493
8347,0,0.614
8348,0,0.704
8349,0,0.761
8350,0,0.792
8351,0,0.811
8352,0,0.831
8353,0,0.849
8354,0,0.857
8355,0,0.86
8356,0.506,0.81
8357,0.732,0.566
8358,0.799,0.478
8359,0.818,0.777
8360,0.822,0.819
8361,0.82,0.827
8362,0.808,0.782
8363,0.777,0.7
8364,0.702,0.534
8365,0.413,0.421
8366,0,0.34
8367,0,0.291
8368,0,0.299
8369,0,0.402
8370,0,0.62
8371,0,0.797
8372,0,0.849
8373,0,0.848
8374,0,0.829
8375,0,0.828
8376,0,0.788
8377,0,0.706
8378,0,0.604
8379,0,0.531
8380,0.471,0.346
8381,0.72,0.282
8382,0.8,0.398
8383,0.831,0.49
8384,0.842,0.553
8385,0.841,0.549
8386,0.829,0.498
8387,0.792,0.463
8388,0.701,0.39
8389,0.387,0.386
8390,0,0.572
8391,0,0.626
8392,0,0.605
8393,0,0.585
8394,0,0.598
8395,0,0.55
8396,0,0.411
8397,0,0.34
8398,0,0.299
8399,0,0.279
8400,0,0.241
8401,0,0.223
8402,0,0.233
8403,0,0.231
8404,0.52,0.17
8405,0.779,0.162
8406,0.862,0.154
8407,0.895,0.135
8408,0.9,0.11
8409,0.9,0.101
8410,0.892,0.101
8411,0.859,0.102
8412,0.776,0.106
8413,0.465,0.127
8414,0,0.179
8415,0,0.172
8416,0,0.119
8417,0,0.06
8418,0,0.02
8419,0,0.004
8420,0,0.001
8421,0,0
8422,0,0
8423,0,0.001
8424,0,0.002
8425,0,0.004
8426,0,0.006
8427,0,0.009
8428,0.622,0.013
8429,0.834,0.011
8430,0.896,0.024
8431,0.9,0.026
8432,0.9,0.02
8433,0.9,0.014
8434,0.9,0.014
8435,0.865,0.017
8436,0.784,0.028
8437,0.48,0.078
8438,0,0.167
8439,0,0.253
8440,0,0.307
8441,0,0.316
8442,0,0.277
8443,0,0.23
8444,0,0.212
8445,0,0.162
8446,0,0.119
8447,0,0.105
8448,0,0.141
8449,0,0.163
8450,0,0.167
8451,0,0.145
8452,0.081,0.121
8453,0.207,0.061
8454,0.308,0.13
8455,0.395,0.212
8456,0.402,0.237
8457,0.307,0.218
8458,0.195,0.154
8459,0.113,0.09
8460,0.049,0.08
8461,0.002,0.155
8462,0,0.238
8463,0,0.268
8464,0,0.271
8465,0,0.229
8466,0,0.158
8467,0,0.055
8468,0,0.015
8469,0,0.046
8470,0,0.112
8471,0,0.183
8472,0,0.244
8473,0,0.28
8474,0,0.313
8475,0,0.4
8476,0.445,0.444
8477,0.742,0.302
8478,0.827,0.312
8479,0.859,0.229
8480,0.869,0.194
8481,0.868,0.218
8482,0.854,0.288
8483,0.819,0.349
8484,0.731,0.389
8485,0.434,0.407
8486,0,0.436
8487,0,0.408
8488,0,0.386
8489,0,0.414
8490,0,0.447
8491,0,0.441
8492,0,0.421
8493,0,0.389
8494,0,0.367
8495,0,0.365
8496,0,0.391
8497,0,0.424
